k-nearest  (Abstract)
Timespan:1900-2022. 

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"A nonparametric nonhomogeneous hidden Markov model for downscaling of multisite daily rainfall occurrences","Mehrotra, R; Sharma, A","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","AUG 30 2005","2005","110","D16","","","","","","D16108","10.1029/2004JD005677","","","62","3.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","5","4","5","4","4","6","4","4","3","3","4","4","2","3","1"
"Stratospheric and mesospheric temperature variations for the quasi-biennial and semiannual (QBO and SAO) oscillations based on measurements from SABER (TIMED) and MLS (UARS)","Huang, F. T.; Mayr, H. G.; Reber, C. A.; Russell, J. M.; Mlynczak, M.; Mengel, J. G.","","","","ANNALES GEOPHYSICAE","2006","2006","24","8","","","","2131","2149","","10.5194/angeo-24-2131-2006","","","57","3.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11","7","4","3","6","4","4","1","1","3","6","2","1","2","0"
"Calibration and assessment of electrochemical air quality sensors by co-location with regulatory-grade instruments","Hagan, David H.; Isaacman-VanWertz, Gabriel; Franklin, Jonathan P.; Wallace, Lisa M. M.; Kocar, Benjamin D.; Heald, Colette L.; Kroll, Jesse H.","","","","ATMOSPHERIC MEASUREMENT TECHNIQUES","JAN 15 2018","2018","11","1","","","","315","328","","10.5194/amt-11-315-2018","","","52","10.40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","14","15","17","1"
"RESPONSE OF THE METEO-FRANCE CLIMATE MODEL TO CHANGES IN CO2 AND SEA-SURFACE TEMPERATURE","MAHFOUF, JF; CARIOLLE, D; ROYER, JF; GELEYN, JF; TIMBAL, B","","","","CLIMATE DYNAMICS","MAY 1994","1994","9","7","","","","345","362","","10.1007/BF00223447","","","52","1.79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","7","5","2","4","1","5","2","2","1","0","4","2","1","0","1","1","2","1","3","0","0","1","0","2","0","0"
"Comparison of two approaches for downscaling synoptic atmospheric patterns to multisite precipitation occurrence","Mehrotra, R; Sharma, A; Cordery, I","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","JUL 28 2004","2004","109","D14","","","","","","D14107","10.1029/2004JD004823","","","50","2.63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","3","4","3","3","3","2","5","6","3","2","2","1","1","6","1","0"
"Accurate precipitation prediction with support vector classifiers: A study including novel predictive variables and observational data","Ortiz-Garcia, E. G.; Salcedo-Sanz, S.; Casanova-Mateo, C.","","","","ATMOSPHERIC RESEARCH","MAR 15 2014","2014","139","","","","","128","136","","10.1016/j.atmosres.2014.01.012","","","49","5.44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","5","6","9","11","9","0"
"Response of the mesosphere to human-induced perturbations and solar variability calculated by a 2-D model","Khosravi, R; Brasseur, G; Smith, A; Rusch, D; Walters, S; Chabrillat, S; Kockarts, G","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","SEP 2002","2002","107","D18","","","","","","4358","10.1029/2001JD001235","","","46","2.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","9","3","4","5","3","0","3","4","2","1","0","1","1","1","0","0","2","0"
"Latitudinally and seasonally dependent zenith-angle corrections for geostationary satellite IR brightness temperatures","Joyce, R; Janowiak, J; Huffman, G","","","","JOURNAL OF APPLIED METEOROLOGY","2001","2001","40","4","","","","689","703","","10.1175/1520-0450(2001)040<0689:LASDZA>2.0.CO;2","","","46","2.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","1","1","3","0","3","3","2","1","1","2","3","6","0","4","3","4","3","0"
"A PRELIMINARY-STUDY OF CLIMATOLOGICAL ASSOCIATIONS AND CHARACTERISTICS OF TROPICAL CYCLONES IN THE SW INDIAN-OCEAN","JURY, MR","","","","METEOROLOGY AND ATMOSPHERIC PHYSICS","1993","1993","51","1-2","","","","101","115","","10.1007/BF01080882","","","46","1.53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","2","3","2","1","1","0","2","1","0","2","0","0","1","3","2","5","1","1","4","1","2","2","1","0","2","1"
"Feature Selection for Very Short-Term Heavy Rainfall Prediction Using Evolutionary Computation","Seo, Jae-Hyun; Lee, Yong Hee; Kim, Yong-Hyuk","","","","ADVANCES IN METEOROLOGY","2014","2014","2014","","","","","","","203545","10.1155/2014/203545","","","45","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","7","7","6","11","5","0"
"Cloud Classification of Ground-Based Images Using Texture-Structure Features","Zhuo, Wen; Cao, Zhiguo; Xiao, Yang","","","","JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY","JAN 2014","2014","31","1","","","","79","92","","10.1175/JTECH-D-13-00048.1","","","45","5.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","5","4","10","7","4","6","3"
"Long-Term Evaluation of Temperature Profiles Measured by an Operational Raman Lidar","Newsom, Rob K.; Turner, David D.; Goldsmith, John E. M.","","","","JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY","AUG 2013","2013","30","8","","","","1616","1634","","10.1175/JTECH-D-12-00138.1","","","43","4.30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","7","7","1","6","8","5","4","0"
"Vertical eddy diffusivity in the lower and middle atmosphere: A climatology based on the MU radar observations during 1986-1992","Kurosaki, S; Yamanaka, MD; Hashiguchi, H; Sato, T; Fukao, S","","","","JOURNAL OF ATMOSPHERIC AND TERRESTRIAL PHYSICS","APR 1996","1996","58","6","","","","727","734","","10.1016/0021-9169(95)00070-4","Symposium and Workshop on Ionosphere - Middle and Lower Atmosphere Interaction, at the XXIVth General Assembly of the International-Union-of-Radio-Science","AUG 25-SEP 02, 1993","43","1.59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","2","1","3","4","1","5","4","2","1","2","0","3","1","2","0","0","2","3","0","1","0","1","1","0"
"Multi-model ensemble predictions of precipitation and temperature using machine learning algorithms","Ahmed, Kamal; Sachindra, D. A.; Shahid, Shamsuddin; Iqbal, Zafar; Nawaz, Nadeem; Khan, Najeebullah","","","","ATMOSPHERIC RESEARCH","MAY 15 2020","2020","236","","","","","","","104806","10.1016/j.atmosres.2019.104806","","","37","12.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","26","1"
"Effects of different closures for thickness diffusivity","Eden, Carsten; Jochum, Markus; Danabasoglu, Gokhan","","","","OCEAN MODELLING","2009","2009","26","1-2","","","","47","59","","10.1016/j.ocemod.2008.08.004","","","36","2.57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","2","6","2","4","2","3","6","4","2","1","0"
"An automated method to estimate tropical cyclone intensity using SSM/I imagery","Bankert, RL; Tag, PM","","","","JOURNAL OF APPLIED METEOROLOGY","MAY 2002","2002","41","5","","","","461","472","","10.1175/1520-0450(2002)041<0461:AAMTET>2.0.CO;2","","","36","1.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","5","0","0","0","1","0","1","1","3","2","1","3","7","4","2","1"
"Cloud observations in Switzerland using hemispherical sky cameras","Wacker, Stefan; Groebner, Julian; Zysset, Christoph; Diener, Laurin; Tzoumanikas, Panagiotis; Kazantzidis, Andreas; Vuilleumier, Laurent; Stoeckli, Reto; Nyeki, Stephan; Kaempfer, Niklaus","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","JAN 27 2015","2015","120","2","","","","695","707","","10.1002/2014JD022643","","","35","4.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","10","3","8","2","6","0"
"A real-time operation optimization model for flood management in river-reservoir systems","Malekmohammadi, Bahram; Zahraie, Banafsheh; Kerachian, Reza","","","","NATURAL HAZARDS","JUN 2010","2010","53","3","","","","459","482","","10.1007/s11069-009-9442-8","","","35","2.69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","5","4","3","4","3","2","3","7","0"
"Modeling Pan Evaporation Using Gaussian Process Regression K-Nearest Neighbors Random Forest and Support Vector Machines; Comparative Analysis","Shabani, Sevda; Samadianfard, Saeed; Sattari, Mohammad Taghi; Mosavi, Amir; Shamshirband, Shahaboddin; Kmet, Tibor; Varkonyi-Koczy, Annamaria R.","","","","ATMOSPHERE","JAN 2020","2020","11","1","","","","","","66","10.3390/atmos11010066","","","34","11.33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","21","4"
"Application of support vector machine combined with K-nearest neighbors in solar flare and solar proton events forecasting","Li, Rong; Cui, Yanmei; He, Han; Wang, Huaning","","","","ADVANCES IN SPACE RESEARCH","NOV 3 2008","2008","42","9","","","","1469","1474","","10.1016/j.asr.2007.12.015","","","34","2.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","1","2","3","0","0","3","1","3","5","5","4","0"
"MIDDLE ATMOSPHERE RESPONSE TO THE SOLAR PROTON EVENTS OF OCTOBER 1989 USING THE RESULTS OF ROCKET MEASUREMENTS","ZADOROZHNY, AM; KIKHTENKO, VN; KOKIN, GA; TUCHKOV, GA; TYUTIN, AA; CHIZHOV, AF; SHTIRKOV, OV","","","","JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES","OCT 20 1994","1994","99","D10","","","","21059","21069","","10.1029/93JD03194","Workshop on Electrodynamics and Composition of Mesosphere","MAR 16-20, 1992","33","1.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","3","0","2","1","5","2","1","4","2","1","0","1","0","1","2","0","2","0","0","0","1","0"
